generation,scenario,id,normPref,aprioriAck,legalAck,careAck,epistemicAck,attempts,successes,conflict,debt,momentum,trustCount,trustMax,fulfilled,denied,expired,repaired,role,temperament,moralStance,scenarioGroup,memoryLength,affiliation,enableMoralRepair,enableDirectedEmergence,enableNonReciprocalTargeting,batchRun
16,utopian,9662,apriori,true,true,true,true,0,0,0,0,0.419,0,0,0,0,0,0,initiator,0.10024086980692015,reactive,utopian,0.4352536210007467,pref_apriori,true,true,true,1
16,utopian,9663,care,true,true,true,false,0,0,0,0,0.740,0,0,0,0,0,0,initiator,0.8395944119364066,proactive,pluralist,0.7882385100361862,pref_care,true,true,true,1
16,utopian,9664,legal,false,false,true,false,0,0,0,0,0.844,0,0,0,0,0,0,mediator,0.3125074159245741,reactive,allCare,0.7494785817896736,pref_legal,true,true,true,1
16,utopian,9665,apriori,true,true,true,true,0,0,0,0,0.667,0,0,0,0,0,0,initiator,0.2506559078352134,proactive,utopian,0.9262422726020851,pref_apriori,true,true,true,1
16,utopian,9666,apriori,false,true,true,true,0,0,0,0,0.880,0,0,0,0,0,0,disruptor,0.9286567742425986,reactive,pluralist,0.6541606043764749,pref_apriori,true,true,true,1
16,utopian,9667,legal,true,true,true,true,0,0,0,0,0.268,0,0,0,0,0,0,responder,0.9005851419725597,proactive,utopian,0.4850374386472518,pref_legal,true,true,true,1
16,utopian,9669,epistemic,true,true,true,true,0,0,0,0,0.738,0,0,0,0,0,0,initiator,0.33170783360955725,reactive,utopian,0.5182129226563299,pref_epistemic,true,true,true,1
16,utopian,9670,epistemic,true,true,true,true,0,0,0,0,0.805,0,0,0,0,0,0,initiator,0.5582076353842889,proactive,utopian,0.6618130416153154,pref_epistemic,true,true,true,1
16,utopian,9671,epistemic,true,true,true,true,0,0,0,0,0.670,0,0,0,0,0,0,initiator,0.05505150618314636,reactive,utopian,0.5052427658331575,pref_epistemic,true,true,true,1
16,utopian,9672,apriori,true,true,true,true,0,0,0,0,0.904,0,0,0,0,0,0,responder,0.36706193941679355,reactive,utopian,0.752987471997153,pref_apriori,true,true,true,1
16,utopian,9673,legal,true,true,true,true,0,0,0,0,0.430,0,0,0,0,0,0,initiator,0.874294160856555,reactive,utopian,0.22091052252920243,pref_legal,true,true,true,1
16,utopian,9674,epistemic,true,true,false,true,0,0,0,0,0.428,0,0,0,0,0,0,responder,0.9621172170904032,reactive,pluralist,0.21840349489586197,pref_epistemic,true,true,true,1
16,utopian,9675,legal,true,true,true,true,0,0,0,0,0.281,0,0,0,0,0,0,disruptor,0.3663358512011178,reactive,utopian,0.906502998022976,pref_legal,true,true,true,1
16,utopian,9676,legal,false,true,true,true,0,0,0,0,0.455,0,0,0,0,0,0,mediator,0.3642324314037305,proactive,pluralist,0.8432648018640088,pref_legal,true,true,true,1
16,utopian,9677,epistemic,true,true,false,true,0,0,0,0,0.528,0,0,0,0,0,0,disruptor,0.7658711895037877,proactive,pluralist,0.2964460622015838,pref_epistemic,true,true,true,1
16,utopian,9678,epistemic,true,true,true,false,0,0,0,0,0.966,0,0,0,0,0,0,mediator,0.26078405801179316,reactive,pluralist,0.7114156706240149,pref_epistemic,true,true,true,1
16,utopian,9679,legal,true,true,true,false,0,0,0,0,0.895,0,0,0,0,0,0,disruptor,0.21353477166126156,proactive,pluralist,0.8231401682257311,pref_legal,true,true,true,1
16,utopian,9680,legal,true,true,true,true,0,0,0,0,0.326,0,0,0,0,0,0,initiator,0.7556828031076999,proactive,utopian,0.8863774295050162,pref_legal,true,true,true,1
16,utopian,9681,epistemic,true,true,true,true,0,0,0,0,0.938,0,0,0,0,0,0,responder,0.2936432444622836,reactive,utopian,0.6148237837606084,pref_epistemic,true,true,true,1
16,utopian,9682,legal,true,false,true,true,0,0,0,0,0.590,0,0,0,0,0,0,disruptor,0.8274602796814075,proactive,pluralist,0.21527796304931607,pref_legal,true,true,true,1
16,utopian,9684,care,true,false,true,false,0,0,0,0,0.503,0,0,0,0,0,0,mediator,0.81962213665366,reactive,pluralist,0.5915421988607351,pref_care,true,true,true,1
16,utopian,9685,epistemic,true,false,true,true,0,0,0,0,0.383,0,0,0,0,0,0,mediator,0.8555265157147861,reactive,pluralist,0.6879900108826883,pref_epistemic,true,true,true,1
16,utopian,9686,care,true,true,true,true,0,0,0,0,0.987,0,0,0,0,0,0,responder,0.23833287866279373,reactive,utopian,0.8786692465156125,pref_care,true,true,true,1
16,utopian,9687,care,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,initiator,0.4997472864511563,reactive,utopian,0.6797994463398396,pref_care,true,true,true,1
16,utopian,9688,apriori,true,true,true,true,0,0,0,0,0.502,0,0,0,0,0,0,mediator,0.13571222242674486,proactive,utopian,0.8307550887651594,pref_apriori,true,true,true,1
16,utopian,9690,apriori,true,true,false,true,0,0,0,0,0.270,0,0,0,0,0,0,initiator,0.48152069802696973,proactive,pluralist,0.804245790871084,pref_apriori,true,true,true,1
16,utopian,9691,apriori,true,true,true,true,0,0,0,0,0.491,0,0,0,0,0,0,initiator,0.6028597577411197,reactive,utopian,0.9763500632133941,pref_apriori,true,true,true,1
16,utopian,9692,apriori,true,true,true,true,0,0,0,0,0.527,0,0,0,0,0,0,mediator,0.16037113614622323,proactive,utopian,0.9371173051747779,pref_apriori,true,true,true,1
16,utopian,9693,care,true,true,true,false,0,0,0,0,0.542,0,0,0,0,0,0,mediator,0.3476245099201689,proactive,pluralist,0.6543874746153233,pref_care,true,true,true,1
16,utopian,9694,care,true,true,true,true,0,0,0,0,0.895,0,0,0,0,0,0,disruptor,0.587820558104075,reactive,utopian,0.4636527778941578,pref_care,true,true,true,1
16,utopian,9695,legal,true,true,true,true,0,0,0,0,0.592,0,0,0,0,0,0,mediator,0.23281479430043817,proactive,utopian,0.7349910247008207,pref_legal,true,true,true,1
16,utopian,9696,care,true,false,true,true,0,0,0,0,1.000,0,0,0,0,0,0,responder,0.13932088588254743,proactive,pluralist,0.6195996331221983,pref_care,true,true,true,1
16,utopian,9698,legal,true,true,true,true,0,0,0,0,0.538,0,0,0,0,0,0,mediator,0.6388685424909236,proactive,utopian,0.6057835381368377,pref_legal,true,true,true,1
16,utopian,9700,legal,true,false,true,true,0,0,0,0,0.404,0,0,0,0,0,0,responder,0.34331385889404387,reactive,pluralist,0.9280605851708412,pref_legal,true,true,true,1
16,utopian,9701,care,true,true,true,true,0,0,0,0,0.734,0,0,0,0,0,0,initiator,0.05228034991354302,proactive,utopian,0.5975328370622386,pref_care,true,true,true,1
16,utopian,9702,care,true,false,true,false,0,0,0,0,0.413,0,0,0,0,0,0,disruptor,0.6261550626824407,reactive,pluralist,0.48592593997804107,pref_care,true,true,true,1
16,utopian,9703,care,true,true,false,true,0,0,0,0,0.659,0,0,0,0,0,0,disruptor,0.8501907915215297,proactive,pluralist,0.729149880795382,pref_care,true,true,true,1
16,utopian,9705,care,true,true,true,true,0,0,0,0,0.564,0,0,0,0,0,0,mediator,0.15796287083601424,proactive,utopian,0.7487310843363661,pref_care,true,true,true,1
16,utopian,9706,legal,true,true,false,true,0,0,0,0,1.000,0,0,0,0,0,0,responder,0.3199854630370317,proactive,pluralist,0.9537025798722889,pref_legal,true,true,true,1
16,utopian,9707,apriori,true,true,true,true,0,0,0,0,0.574,0,0,0,0,0,0,responder,0.08504261370810806,reactive,utopian,0.999664191751181,pref_apriori,true,true,true,1
16,utopian,9708,apriori,true,true,true,false,0,0,0,0,0.551,0,0,0,0,0,0,responder,0.4557173641828025,reactive,pluralist,0.6897633302325714,pref_apriori,true,true,true,1
16,utopian,9709,care,true,true,true,true,0,0,0,0,0.857,0,0,0,0,0,0,mediator,0.9696982960699271,proactive,utopian,0.6424321154408426,pref_care,true,true,true,1
16,utopian,9711,apriori,false,true,true,true,0,0,0,0,0.618,0,0,0,0,0,0,initiator,0.5066759797764112,reactive,pluralist,0.2539903183157346,pref_apriori,true,true,true,1
16,utopian,9712,legal,true,false,false,false,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.5982465985929444,proactive,pluralist,0.6779869950632167,pref_legal,true,true,true,1
16,utopian,9713,epistemic,true,false,true,true,0,0,0,0,0.524,0,0,0,0,0,0,mediator,0.41106054630556943,reactive,pluralist,0.6694351850281877,pref_epistemic,true,true,true,1
16,utopian,9714,care,true,false,true,true,0,0,0,0,0.898,0,0,0,0,0,0,initiator,0.9572227533717066,proactive,pluralist,0.6257962722883417,pref_care,true,true,true,1
16,utopian,9715,apriori,true,true,true,true,0,0,0,0,0.528,0,0,0,0,0,0,responder,0.6933772995458748,proactive,utopian,0.3890285956032606,pref_apriori,true,true,true,1
16,utopian,9717,legal,true,true,true,true,0,0,0,0,0.705,0,0,0,0,0,0,initiator,0.0347769701447147,proactive,utopian,0.7940405328819247,pref_legal,true,true,true,1
16,utopian,9718,legal,true,true,true,true,0,0,0,0,0.713,0,0,0,0,0,0,responder,0.10510076199664731,proactive,utopian,0.39789483910844725,pref_legal,true,true,true,1
16,utopian,9720,apriori,false,false,true,true,0,0,0,0,0.539,0,0,0,0,0,0,mediator,0.3756918231671881,reactive,pluralist,0.4450823957839773,pref_apriori,true,true,true,1
16,utopian,9721,apriori,true,true,true,true,0,0,0,0,0.735,0,0,0,0,0,0,mediator,0.4703931976035024,proactive,utopian,0.3394196497157025,pref_apriori,true,true,true,1
16,utopian,9722,legal,false,true,true,true,0,0,0,0,0.501,0,0,0,0,0,0,mediator,0.872804420590526,reactive,pluralist,0.8655266842091489,pref_legal,true,true,true,1
16,utopian,9723,apriori,true,true,true,true,0,0,0,0,0.584,0,0,0,0,0,0,mediator,0.02622532529463739,reactive,utopian,0.3124691101372096,pref_apriori,true,true,true,1
16,utopian,9724,epistemic,false,true,true,true,0,0,0,0,0.796,0,0,0,0,0,0,disruptor,0.9562191758947246,proactive,pluralist,0.5399423075552892,pref_epistemic,true,true,true,1
16,utopian,9725,care,true,false,true,true,0,0,0,0,0.964,0,0,0,0,0,0,mediator,0.7982163125400059,reactive,pluralist,0.8703442944578066,pref_care,true,true,true,1
16,utopian,9726,legal,true,false,true,true,0,0,0,0,0.584,0,0,0,0,0,0,initiator,0.9701152047747473,proactive,pluralist,0.8912939912951146,pref_legal,true,true,true,1
16,utopian,9727,apriori,false,true,true,true,0,0,0,0,0.880,0,0,0,0,0,0,initiator,0.5232876498491373,reactive,pluralist,0.34936825935273075,pref_apriori,true,true,true,1
16,utopian,9728,care,true,true,true,true,0,0,0,0,0.818,0,0,0,0,0,0,disruptor,0.5607145412150154,proactive,utopian,0.39702429332283373,pref_care,true,true,true,1
16,utopian,9729,epistemic,true,true,true,true,0,0,0,0,0.611,0,0,0,0,0,0,disruptor,0.14235187095780855,reactive,utopian,0.973471259689944,pref_epistemic,true,true,true,1
16,utopian,9730,care,true,false,true,true,0,0,0,0,0.938,0,0,0,0,0,0,initiator,0.09347568287760688,reactive,pluralist,0.2616882377442332,pref_care,true,true,true,1
16,utopian,9731,epistemic,true,true,true,true,0,0,0,0,0.505,0,0,0,0,0,0,disruptor,0.7441108151423245,proactive,utopian,0.9389008234362388,pref_epistemic,true,true,true,1
16,utopian,9732,care,true,true,false,true,0,0,0,0,0.930,0,0,0,0,0,0,initiator,0.752793604737954,proactive,pluralist,0.43508482618878697,pref_care,true,true,true,1
16,utopian,9733,apriori,false,true,true,true,0,0,0,0,0.913,0,0,0,0,0,0,disruptor,0.689466022232354,reactive,pluralist,0.5631665048577417,pref_apriori,true,true,true,1
16,utopian,9734,apriori,false,false,false,true,0,0,0,0,0.767,0,0,0,0,0,0,mediator,0.8184255278233908,proactive,pluralist,0.8033244992747484,pref_apriori,true,true,true,1
16,utopian,9735,epistemic,true,true,false,true,0,0,0,0,0.917,0,0,0,0,0,0,initiator,0.5218865813587329,proactive,pluralist,0.3892218899135542,pref_epistemic,true,true,true,1
16,utopian,9737,epistemic,true,true,true,true,0,0,0,0,0.505,0,0,0,0,0,0,mediator,0.42562009915159393,reactive,utopian,0.42896789166562144,pref_epistemic,true,true,true,1
16,utopian,9738,epistemic,true,true,true,true,0,0,0,0,0.213,0,0,0,0,0,0,responder,0.48629814840052243,reactive,utopian,0.6631611707349105,pref_epistemic,true,true,true,1
16,utopian,9740,apriori,false,true,true,true,0,0,0,0,0.500,0,0,0,0,0,0,responder,0.7107854958441769,reactive,pluralist,0.2761553590321226,pref_apriori,true,true,true,1
16,utopian,9741,epistemic,true,true,true,true,0,0,0,0,0.779,0,0,0,0,0,0,responder,0.05405918971793788,proactive,utopian,0.37273412784556054,pref_epistemic,true,true,true,1
16,utopian,9742,legal,true,true,true,false,0,0,0,0,0.490,0,0,0,0,0,0,initiator,0.08471613923375365,reactive,pluralist,0.5536733642169989,pref_legal,true,true,true,1
16,utopian,9743,apriori,true,false,true,true,0,0,0,0,0.567,0,0,0,0,0,0,mediator,0.7753743542225544,reactive,pluralist,0.8932928274164291,pref_apriori,true,true,true,1
16,utopian,9744,legal,true,true,true,true,0,0,0,0,0.960,0,0,0,0,0,0,responder,0.5571035885154446,proactive,utopian,0.663909935113118,pref_legal,true,true,true,1
16,utopian,9745,legal,false,false,true,true,0,0,0,0,0.881,0,0,0,0,0,0,initiator,0.8172044555842608,reactive,pluralist,0.8844311186579077,pref_legal,true,true,true,1
16,utopian,9746,legal,true,true,true,true,0,0,0,0,0.660,0,0,0,0,0,0,mediator,0.8925002813528791,reactive,utopian,0.3445146397818021,pref_legal,true,true,true,1
16,utopian,9748,apriori,true,true,true,true,0,0,0,0,0.712,0,0,0,0,0,0,disruptor,0.3204654769008076,reactive,utopian,0.839504698385021,pref_apriori,true,true,true,1
16,utopian,9749,apriori,false,true,true,false,0,0,0,0,0.683,0,0,0,0,0,0,responder,0.6693928398136993,reactive,pluralist,0.5247402119759608,pref_apriori,true,true,true,1
16,utopian,9750,apriori,true,true,true,true,0,0,0,0,0.715,0,0,0,0,0,0,initiator,0.9117027655156608,reactive,utopian,0.48234505723388166,pref_apriori,true,true,true,1
16,utopian,9752,apriori,false,true,true,false,0,0,0,0,0.799,0,0,0,0,0,0,mediator,0.9640751859947506,reactive,pluralist,0.6803832469908051,pref_apriori,true,true,true,1
16,utopian,9753,care,true,true,true,true,0,0,0,0,0.442,0,0,0,0,0,0,disruptor,0.7451862080450619,reactive,utopian,0.48412900426779804,pref_care,true,true,true,1
16,utopian,9754,legal,true,true,true,false,0,0,0,0,0.770,0,0,0,0,0,0,disruptor,0.956144890560915,proactive,pluralist,0.6588940539856246,pref_legal,true,true,true,1
16,utopian,9755,apriori,false,true,true,true,0,0,0,0,0.919,0,0,0,0,0,0,disruptor,0.6989907308711009,reactive,pluralist,0.7964660866240043,pref_apriori,true,true,true,1
16,utopian,9756,care,true,true,true,true,0,0,0,0,0.377,0,0,0,0,0,0,mediator,0.2680538972072971,reactive,utopian,0.6097806597658223,pref_care,true,true,true,1
16,utopian,9757,care,true,true,true,true,0,0,0,0,0.587,0,0,0,0,0,0,mediator,0.359844260998638,proactive,utopian,0.2124318366584328,pref_care,true,true,true,1
16,utopian,9759,legal,true,false,true,true,0,0,0,0,1.000,0,0,0,0,0,0,initiator,0.49461924976052507,proactive,pluralist,0.362707206573089,pref_legal,true,true,true,1
16,utopian,9760,apriori,true,true,false,true,0,0,0,0,0.754,0,0,0,0,0,0,responder,0.7004573445390686,reactive,pluralist,0.8537389182322099,pref_apriori,true,true,true,1
16,utopian,9761,care,true,true,true,true,0,0,0,0,0.887,0,0,0,0,0,0,initiator,0.977487198124721,proactive,utopian,0.9009794139420775,pref_care,true,true,true,1
16,utopian,9764,care,true,true,true,true,0,0,0,0,0.601,0,0,0,0,0,0,responder,0.2185244402713672,reactive,utopian,0.46331949897265273,pref_care,true,true,true,1
16,utopian,9766,legal,true,true,true,true,0,0,0,0,0.430,0,0,0,0,0,0,initiator,0.5104215741698088,proactive,utopian,0.7819055500673078,pref_legal,true,true,true,1
16,utopian,9767,apriori,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.3166343376499927,proactive,utopian,0.4013565699799882,pref_apriori,true,true,true,1
16,utopian,9768,care,true,true,true,true,0,0,0,0,0.583,0,0,0,0,0,0,initiator,0.9326238543094406,reactive,utopian,0.587475955951346,pref_care,true,true,true,1
16,utopian,9769,care,true,true,true,false,0,0,0,0,0.882,0,0,0,0,0,0,initiator,0.13566448957108657,proactive,pluralist,0.9221447006095111,pref_care,true,true,true,1
16,utopian,9770,legal,true,true,true,true,0,0,0,0,0.796,0,0,0,0,0,0,initiator,0.124166199907627,reactive,utopian,0.34935295486224116,pref_legal,true,true,true,1
16,utopian,9771,care,true,true,true,true,0,0,0,0,0.785,0,0,0,0,0,0,responder,0.2855891049447222,reactive,utopian,0.8049646150436398,pref_care,true,true,true,1
16,utopian,9772,care,true,true,true,true,0,0,0,0,0.674,0,0,0,0,0,0,responder,0.6581991248378478,reactive,utopian,0.22716072922067898,pref_care,true,true,true,1
16,utopian,9773,epistemic,true,false,true,true,0,0,0,0,0.418,0,0,0,0,0,0,disruptor,0.003183869066557987,reactive,pluralist,0.5442898164286314,pref_epistemic,true,true,true,1
16,utopian,9774,epistemic,false,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.805867743460871,proactive,pluralist,0.9153493787178772,pref_epistemic,true,true,true,1
16,utopian,9776,legal,true,true,true,true,0,0,0,0,0.561,0,0,0,0,0,0,disruptor,0.0008744435153493768,proactive,utopian,0.5482406409424263,pref_legal,true,true,true,1
16,utopian,9777,legal,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.21576123741807196,reactive,utopian,0.8996155401425601,pref_legal,true,true,true,1
16,utopian,9778,apriori,true,true,true,true,0,0,0,0,0.426,0,0,0,0,0,0,initiator,0.7888508801319938,proactive,utopian,0.9598528816787055,pref_apriori,true,true,true,1
16,utopian,9779,care,true,true,true,true,0,0,0,0,0.737,0,0,0,0,0,0,responder,0.8249710305507911,reactive,utopian,0.8050978748405504,pref_care,true,true,true,1
16,utopian,9780,care,true,true,true,false,0,0,0,0,0.754,0,0,0,0,0,0,disruptor,0.07400420700112798,reactive,pluralist,0.9071650356158758,pref_care,true,true,true,1
16,utopian,9781,legal,true,true,true,true,0,0,0,0,0.869,0,0,0,0,0,0,mediator,0.7778492165842845,proactive,utopian,0.8079984432241365,pref_legal,true,true,true,1
16,utopian,9782,apriori,true,true,true,true,0,0,0,0,0.552,0,0,0,0,0,0,disruptor,0.41154062871291675,reactive,utopian,0.9512682777246115,pref_apriori,true,true,true,1
16,utopian,9783,legal,true,true,true,true,0,0,0,0,0.889,0,0,0,0,0,0,responder,0.14453635990178315,reactive,utopian,0.3132207014546327,pref_legal,true,true,true,1
16,utopian,9784,epistemic,false,true,true,true,0,0,0,0,0.386,0,0,0,0,0,0,responder,0.5350204278640881,proactive,pluralist,0.5762040555198413,pref_epistemic,true,true,true,1
16,utopian,9785,legal,true,true,true,true,0,0,0,0,0.306,0,0,0,0,0,0,responder,0.35431798270953974,reactive,utopian,0.5318114742198286,pref_legal,true,true,true,1
16,utopian,9786,legal,true,false,true,true,0,0,0,0,0.487,0,0,0,0,0,0,responder,0.3403354530357865,reactive,pluralist,0.42101556832089,pref_legal,true,true,true,1
16,utopian,9787,care,true,true,true,true,0,0,0,0,0.394,0,0,0,0,0,0,responder,0.0052936585448859486,reactive,utopian,0.8575459087010797,pref_care,true,true,true,1
16,utopian,9788,legal,true,true,false,true,0,0,0,0,0.529,0,0,0,0,0,0,disruptor,0.0578999771559201,reactive,pluralist,0.9736240900108049,pref_legal,true,true,true,1
16,utopian,9789,epistemic,true,true,true,true,0,0,0,0,0.396,0,0,0,0,0,0,responder,0.15251928554013505,reactive,utopian,0.46849664414711206,pref_epistemic,true,true,true,1
16,utopian,9790,epistemic,true,true,true,false,0,0,0,0,0.755,0,0,0,0,0,0,responder,0.20017671910881385,proactive,pluralist,0.6101004981463634,pref_epistemic,true,true,true,1
16,utopian,9792,apriori,true,true,true,true,0,0,0,0,0.584,0,0,0,0,0,0,initiator,0.08941947672565109,reactive,utopian,0.7175453678453454,pref_apriori,true,true,true,1
16,utopian,9794,legal,true,true,true,true,0,0,0,0,0.509,0,0,0,0,0,0,mediator,0.2902890228171181,proactive,utopian,0.719727076169463,pref_legal,true,true,true,1
16,utopian,9795,legal,true,true,true,true,0,0,0,0,0.602,0,0,0,0,0,0,responder,0.6597043552698837,proactive,utopian,0.2619672815340686,pref_legal,true,true,true,1
16,utopian,9796,epistemic,true,true,false,true,0,0,0,0,0.919,0,0,0,0,0,0,responder,0.7218011856818008,reactive,pluralist,0.7635560079670769,pref_epistemic,true,true,true,1
16,utopian,9797,care,true,true,true,true,0,0,0,0,0.565,0,0,0,0,0,0,disruptor,0.4450195517708512,proactive,utopian,0.9150519779993582,pref_care,true,true,true,1
16,utopian,9798,apriori,true,true,true,true,0,0,0,0,0.556,0,0,0,0,0,0,responder,0.18544967549939873,proactive,utopian,0.6109363623372595,pref_apriori,true,true,true,1
16,utopian,9799,apriori,true,true,true,true,0,0,0,0,0.675,0,0,0,0,0,0,responder,0.07616344558584531,proactive,utopian,0.6410405402533408,pref_apriori,true,true,true,1
16,utopian,9800,care,true,false,true,true,0,0,0,0,0.290,0,0,0,0,0,0,disruptor,0.5467540281377132,reactive,pluralist,0.8365544461071328,pref_care,true,true,true,1
16,utopian,9801,apriori,true,true,false,true,0,0,0,0,0.229,0,0,0,0,0,0,disruptor,0.9669925307927395,proactive,pluralist,0.30120420984335605,pref_apriori,true,true,true,1
16,utopian,9805,care,true,true,true,true,0,0,0,0,0.330,0,0,0,0,0,0,initiator,0.5536349683968862,proactive,utopian,0.3156454305797345,pref_care,true,true,true,1
16,utopian,9806,legal,true,true,false,true,0,0,0,0,0.764,0,0,0,0,0,0,mediator,0.3375295464138909,proactive,pluralist,0.710331926351268,pref_legal,true,true,true,1
16,utopian,9807,epistemic,false,true,true,false,0,0,0,0,0.737,0,0,0,0,0,0,responder,0.2719904887814677,reactive,pluralist,0.21780388607321602,pref_epistemic,true,true,true,1
16,utopian,9808,care,true,true,true,false,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.5540953424159472,proactive,pluralist,0.7782370287887028,pref_care,true,true,true,1
16,utopian,9809,care,false,true,true,true,0,0,0,0,0.664,0,0,0,0,0,0,mediator,0.9561712890117434,reactive,pluralist,0.31218871263612136,pref_care,true,true,true,1
16,utopian,9810,legal,true,false,true,true,0,0,0,0,1.000,0,0,0,0,0,0,mediator,0.040366926412336857,proactive,pluralist,0.2949238394529875,pref_legal,true,true,true,1
16,utopian,9811,apriori,true,true,true,true,0,0,0,0,0.413,0,0,0,0,0,0,responder,0.5430599682774975,reactive,utopian,0.652045160939764,pref_apriori,true,true,true,1
16,utopian,9812,epistemic,true,true,true,true,0,0,0,0,0.774,0,0,0,0,0,0,mediator,0.03728379992144415,reactive,utopian,0.2643922969640394,pref_epistemic,true,true,true,1
16,utopian,9814,care,true,true,false,true,0,0,0,0,0.364,0,0,0,0,0,0,responder,0.4584634809372159,proactive,pluralist,0.6186025842128535,pref_care,true,true,true,1
16,utopian,9815,legal,true,true,true,true,0,0,0,0,0.280,0,0,0,0,0,0,disruptor,0.30891700978051384,reactive,utopian,0.8484910942783699,pref_legal,true,true,true,1
16,utopian,9816,care,true,true,true,true,0,0,0,0,0.627,0,0,0,0,0,0,mediator,0.29671319281727726,proactive,utopian,0.30036982007365104,pref_care,true,true,true,1
16,utopian,9818,care,true,true,true,false,0,0,0,0,0.678,0,0,0,0,0,0,responder,0.5373951107886767,proactive,pluralist,0.2832357549531776,pref_care,true,true,true,1
16,utopian,9819,epistemic,true,true,false,true,0,0,0,0,0.898,0,0,0,0,0,0,mediator,0.8486535230636617,reactive,pluralist,0.30642733962050805,pref_epistemic,true,true,true,1
16,utopian,9820,care,true,true,true,true,0,0,0,0,0.587,0,0,0,0,0,0,initiator,0.8675559027739107,reactive,utopian,0.8362432719938566,pref_care,true,true,true,1
16,utopian,9821,epistemic,false,true,true,true,0,0,0,0,0.333,0,0,0,0,0,0,mediator,0.7773979988927954,proactive,pluralist,0.8208113436108384,pref_epistemic,true,true,true,1
16,utopian,9822,legal,true,true,true,true,0,0,0,0,0.489,0,0,0,0,0,0,responder,0.30837597239873504,proactive,utopian,0.688828690529953,pref_legal,true,true,true,1
16,utopian,9823,epistemic,false,true,true,true,0,0,0,0,0.340,0,0,0,0,0,0,initiator,0.3094344242554363,proactive,pluralist,0.32614131809361335,pref_epistemic,true,true,true,1
16,utopian,9824,apriori,true,true,true,true,0,0,0,0,0.486,0,0,0,0,0,0,responder,0.37965374088308157,proactive,utopian,0.3174106248789362,pref_apriori,true,true,true,1
16,utopian,9827,apriori,false,true,true,true,0,0,0,0,0.720,0,0,0,0,0,0,mediator,0.8532708434075905,reactive,pluralist,0.940326045030559,pref_apriori,true,true,true,1
16,utopian,9828,epistemic,true,false,true,true,0,0,0,0,0.571,0,0,0,0,0,0,mediator,0.17361480714528243,proactive,pluralist,0.777232278709052,pref_epistemic,true,true,true,1
16,utopian,9829,apriori,true,true,true,true,0,0,0,0,0.571,0,0,0,0,0,0,disruptor,0.794409510554425,proactive,utopian,0.4740590351212823,pref_apriori,true,true,true,1
16,utopian,9830,legal,true,true,false,true,0,0,0,0,0.620,0,0,0,0,0,0,mediator,0.7998627749817456,reactive,pluralist,0.9706906421271733,pref_legal,true,true,true,1
16,utopian,9832,apriori,true,true,true,true,0,0,0,0,0.576,0,0,0,0,0,0,responder,0.9637562736877803,proactive,utopian,0.7699350130625493,pref_apriori,true,true,true,1
16,utopian,9833,legal,true,true,true,true,0,0,0,0,0.671,0,0,0,0,0,0,disruptor,0.6032026262309553,proactive,utopian,0.8605343412605073,pref_legal,true,true,true,1
16,utopian,9834,epistemic,true,false,true,true,0,0,0,0,0.821,0,0,0,0,0,0,responder,0.19736408074553635,proactive,pluralist,0.44528424042699905,pref_epistemic,true,true,true,1
16,utopian,9836,legal,true,true,true,true,0,0,0,0,0.266,0,0,0,0,0,0,responder,0.5994157369534928,reactive,utopian,0.878609033166293,pref_legal,true,true,true,1
16,utopian,9837,epistemic,true,true,true,true,0,0,0,0,0.662,0,0,0,0,0,0,disruptor,0.44939375454401476,reactive,utopian,0.9382233303071048,pref_epistemic,true,true,true,1
16,utopian,9838,apriori,true,true,true,true,0,0,0,0,1.000,0,0,0,0,0,0,responder,0.39075564996377576,proactive,utopian,0.8215401913904012,pref_apriori,true,true,true,1
16,utopian,9839,legal,true,false,true,true,0,0,0,0,0.998,0,0,0,0,0,0,initiator,0.6643210668599487,proactive,pluralist,0.5344002824226679,pref_legal,true,true,true,1
16,utopian,9840,apriori,true,true,true,true,0,0,0,0,0.563,0,0,0,0,0,0,initiator,0.7712459607629367,proactive,utopian,0.25499594087952177,pref_apriori,true,true,true,1
16,utopian,9842,apriori,true,true,true,true,0,0,0,0,0.548,0,0,0,0,0,0,responder,0.6464499434122903,proactive,utopian,0.9349637841412364,pref_apriori,true,true,true,1
16,utopian,9843,epistemic,true,true,true,false,0,0,0,0,0.304,0,0,0,0,0,0,initiator,0.030300836536533038,proactive,pluralist,0.2630569383886372,pref_epistemic,true,true,true,1
16,utopian,9844,care,true,true,false,true,0,0,0,0,0.981,0,0,0,0,0,0,mediator,0.41155910711831223,proactive,pluralist,0.5136098712453081,pref_care,true,true,true,1
16,utopian,9845,legal,true,true,true,true,0,0,0,0,0.627,0,0,0,0,0,0,initiator,0.3291109962204839,proactive,utopian,0.8318541625785745,pref_legal,true,true,true,1
16,utopian,9846,epistemic,true,true,true,true,0,0,0,0,0.766,0,0,0,0,0,0,disruptor,0.6517031994871857,reactive,utopian,0.9738962697372444,pref_epistemic,true,true,true,1
